id,replicon_primary,S_ARG,S_VF,S_MOB,S_HOST,S_REP,S_SIZE,S_BMG,S_GEO,S_HAB,S_GROW
250372,,0.000000,0.000000,0.090500,0.760000,0.300000,0.663395,0.330000,0.227670,0.083333,0.223984
250373,,0.000000,0.000000,0.175263,0.720000,0.300000,0.481918,0.000000,0.000000,0.000000,0.223984
250374,,0.872303,0.000000,0.081946,0.720000,0.300000,0.626324,0.000000,0.000000,0.083333,0.458090
250375,IncFIA/IncFIB(AP001918),0.000000,0.000000,0.128420,0.720000,0.900000,0.658989,0.330000,0.360849,0.250000,0.370481
250376,,0.000000,0.000000,0.070000,0.720000,0.300000,0.705953,0.370000,0.000000,0.000000,0.000000
250377,IncFII,0.000000,0.000000,0.107360,0.720000,0.900000,0.596659,0.000000,0.000000,0.000000,0.000000
250378,,0.436151,0.330000,0.085700,0.740000,0.300000,0.654190,0.000000,0.000000,0.000000,0.000000
250379,,0.000000,0.000000,0.092340,0.720000,0.300000,0.630785,0.000000,0.000000,0.000000,0.000000
250380,,0.000000,0.000000,0.113719,0.720000,0.300000,0.613136,0.000000,0.000000,0.000000,0.223984
250381,,0.000000,0.000000,0.070000,0.720000,0.300000,0.542267,0.000000,0.000000,0.000000,0.223984
250382,,0.000000,0.510000,0.076854,0.760000,0.300000,0.709191,0.000000,0.000000,0.000000,0.000000
250383,IncFIB(pHCM2),0.000000,0.000000,0.070000,0.720000,0.900000,0.639141,0.000000,0.360849,0.166667,0.331538
250384,,0.436151,0.330000,0.118889,0.740000,0.300000,0.639618,0.290000,0.360849,0.083333,0.140165
250385,,0.000000,0.480000,0.095925,0.780000,0.300000,0.574909,0.000000,0.816189,0.416667,0.881376
250386,,0.000000,0.000000,0.081868,0.720000,0.300000,0.626761,0.000000,0.000000,0.000000,0.000000
250387,,0.000000,0.000000,0.083561,0.720000,0.300000,0.617911,0.000000,0.000000,0.000000,0.000000
250388,,0.000000,0.000000,0.070000,0.720000,0.300000,0.590967,0.000000,0.000000,0.000000,0.000000
250389,,0.000000,0.000000,0.070000,0.720000,0.300000,0.582437,0.000000,0.000000,0.000000,0.000000
250390,,0.000000,0.000000,0.070000,0.720000,0.300000,0.552277,0.000000,0.000000,0.000000,0.000000
250391,,0.000000,0.000000,0.070000,0.720000,0.300000,0.524818,0.000000,0.000000,0.000000,0.140165
250392,,0.000000,0.330000,0.104345,0.740000,0.300000,0.675150,0.000000,0.000000,0.083333,0.331538
250393,,0.691284,0.330000,0.167300,0.740000,0.300000,0.663476,0.480000,0.227670,0.166667,0.432461
250394,,0.000000,0.510000,0.180561,0.760000,0.300000,0.607794,0.000000,0.227670,0.166667,0.223984
250395,,0.000000,0.000000,0.079226,0.720000,0.300000,0.643475,0.290000,0.000000,0.000000,0.000000
250396,,0.000000,0.000000,0.108776,0.720000,0.300000,0.621097,0.000000,0.000000,0.000000,0.000000
250397,,0.000000,0.000000,0.088613,0.720000,0.300000,0.596898,0.000000,0.000000,0.000000,0.000000
250398,,0.000000,0.000000,0.196241,0.760000,0.300000,0.576664,0.290000,0.227670,0.166667,0.223984
250399,,0.000000,0.000000,0.420000,0.720000,0.300000,0.566077,0.000000,0.000000,0.000000,0.140165
250400,,0.000000,0.000000,0.292717,0.720000,0.300000,0.478182,0.000000,0.227670,0.000000,0.140165
250401,IncI1,0.000000,0.000000,0.080802,0.720000,0.900000,0.679004,0.570000,0.000000,0.000000,0.140165
250402,,0.000000,0.000000,0.127826,0.760000,0.300000,0.521671,0.000000,0.227670,0.166667,0.112890
250403,,0.691284,0.000000,0.191540,0.720000,0.300000,0.602213,0.440000,0.000000,0.000000,0.000000
250404,,0.000000,0.000000,0.070000,0.720000,0.300000,0.574484,0.000000,0.000000,0.000000,0.000000
250405,,0.000000,0.000000,0.070000,0.720000,0.300000,0.500869,0.000000,0.000000,0.000000,0.000000
250406,,0.000000,0.000000,0.070000,0.720000,0.300000,0.555442,0.000000,0.000000,0.000000,0.000000
250407,,0.000000,0.360000,0.074655,0.760000,0.300000,0.688873,0.000000,0.000000,0.000000,0.000000
250408,,0.000000,0.000000,0.124035,0.760000,0.300000,0.599077,0.290000,0.227670,0.083333,0.140165
250409,,0.436151,0.330000,0.070000,0.740000,0.300000,0.560817,0.000000,0.000000,0.000000,0.000000
250410,,0.436151,0.330000,0.113290,0.740000,0.300000,0.540884,0.000000,0.000000,0.000000,0.000000
250411,,0.436151,0.330000,0.113290,0.740000,0.300000,0.540884,0.000000,0.000000,0.000000,0.000000
250412,,0.000000,0.510000,0.096137,0.840000,0.300000,0.574368,0.290000,1.000000,1.000000,1.000000
250413,,0.000000,0.000000,0.070000,0.720000,0.300000,0.702092,0.290000,0.000000,0.000000,0.000000
250414,,0.436151,0.000000,0.079682,0.760000,0.300000,0.686269,0.330000,0.528634,0.250000,0.481077
250415,,0.000000,0.000000,0.091293,0.720000,0.300000,0.633969,0.000000,0.000000,0.083333,0.140165
250416,,0.000000,0.000000,0.070000,0.720000,0.300000,0.651352,0.000000,0.000000,0.000000,0.000000
250417,IncX1,0.000000,0.000000,0.080294,0.720000,0.900000,0.636201,0.000000,0.000000,0.000000,0.000000
250418,,0.000000,0.000000,0.081926,0.720000,0.300000,0.626440,0.000000,0.000000,0.000000,0.000000
250419,,0.000000,0.000000,0.420000,0.720000,0.300000,0.569970,0.000000,0.000000,0.000000,0.000000
250420,,0.000000,0.000000,0.070000,0.720000,0.300000,0.555734,0.000000,0.000000,0.000000,0.000000
250421,Col440I,0.000000,0.000000,0.070000,0.720000,0.500000,0.518340,0.000000,0.000000,0.166667,0.331538
250422,,0.000000,0.000000,0.180457,0.720000,0.300000,0.478722,0.000000,0.000000,0.000000,0.000000
250423,,0.000000,0.330000,0.088638,0.740000,0.300000,0.596808,0.000000,0.000000,0.000000,0.000000
250424,,0.000000,0.000000,0.605694,0.720000,0.300000,0.679675,0.000000,0.000000,0.000000,0.000000
250425,,0.000000,0.000000,0.070000,0.720000,0.300000,0.656869,0.330000,0.000000,0.000000,0.000000
250426,,0.000000,0.000000,0.420000,0.720000,0.300000,0.583554,0.000000,0.000000,0.000000,0.000000
250427,,0.691284,0.000000,0.193812,0.800000,0.300000,0.572444,0.440000,0.000000,0.083333,0.140165
250428,,0.000000,0.000000,0.096033,0.720000,0.300000,0.574634,0.000000,0.000000,0.000000,0.000000
250429,,0.000000,0.000000,0.100953,0.720000,0.300000,0.563144,0.000000,0.000000,0.000000,0.000000
250430,,0.000000,0.000000,0.105319,0.760000,0.300000,0.627295,0.000000,0.639151,0.333333,0.734181
250431,,0.000000,0.000000,0.106969,0.720000,0.300000,0.597358,0.000000,0.000000,0.000000,0.140165
250432,,0.000000,0.000000,0.148105,0.760000,0.300000,0.547720,0.000000,0.360849,0.166667,0.140165
250433,,0.000000,0.000000,0.112857,0.720000,0.300000,0.633548,0.000000,0.000000,0.000000,0.000000
250434,,0.000000,0.480000,0.109100,0.780000,0.300000,0.620546,0.290000,0.360849,0.333333,0.370481
250435,IncFII(29),0.000000,0.000000,0.433977,0.720000,0.900000,0.661906,0.000000,0.000000,0.000000,0.000000
250436,,0.000000,0.000000,0.087197,0.720000,0.300000,0.675056,0.000000,0.000000,0.000000,0.000000
250437,,0.000000,0.000000,0.083272,0.720000,0.300000,0.619341,0.000000,0.000000,0.000000,0.000000
250438,,0.000000,0.000000,0.203976,0.720000,0.300000,0.572717,0.290000,0.227670,0.166667,0.284318
250439,,0.436151,0.390000,0.108069,0.820000,0.300000,0.668317,0.290000,1.000000,1.000000,0.488257
250440,,0.000000,0.000000,0.107812,0.760000,0.300000,0.595861,0.000000,0.360849,0.250000,0.403640
250441,,0.000000,0.000000,0.208632,0.720000,0.300000,0.463644,0.000000,0.000000,0.000000,0.000000
250442,,0.436151,0.480000,0.090464,0.740000,0.300000,0.663513,0.750000,0.000000,0.000000,0.000000
250443,,0.000000,0.000000,0.216370,0.720000,0.300000,0.566846,0.000000,0.000000,0.000000,0.000000
250444,,0.000000,0.000000,0.070000,0.760000,0.300000,0.510466,0.000000,0.000000,0.083333,0.140165
250445,,0.000000,0.000000,0.170402,0.760000,0.300000,0.485056,0.000000,0.227670,0.250000,0.284318
250446,,0.000000,0.480000,0.090783,0.740000,0.300000,0.696385,0.000000,0.227670,0.083333,0.223984
250447,,0.000000,0.000000,0.086181,0.720000,0.300000,0.652188,0.330000,0.000000,0.000000,0.000000
250448,,0.000000,0.000000,0.070000,0.760000,0.300000,0.549544,0.000000,0.227670,0.166667,0.223984
250449,,0.000000,0.000000,0.070000,0.720000,0.300000,0.563445,0.000000,0.000000,0.000000,0.000000
250450,,0.000000,0.480000,0.102351,0.740000,0.300000,0.667019,0.000000,0.000000,0.000000,0.000000
250451,IncFII(pSE11),0.000000,0.000000,0.084040,0.720000,0.900000,0.661605,0.000000,0.000000,0.000000,0.000000
250452,,0.000000,0.000000,0.090807,0.720000,0.300000,0.635501,0.000000,0.000000,0.000000,0.000000
250453,,0.000000,0.000000,0.070000,0.720000,0.300000,0.503410,0.000000,0.000000,0.000000,0.000000
250454,,0.000000,0.330000,0.082647,0.740000,0.300000,0.668541,0.370000,0.000000,0.000000,0.000000
250455,,0.000000,0.330000,0.432856,0.740000,0.300000,0.667455,0.000000,0.000000,0.000000,0.000000
250456,,0.872303,0.000000,0.070000,0.720000,0.300000,0.524353,0.000000,0.000000,0.000000,0.000000
250457,,0.000000,0.000000,0.089786,0.760000,0.300000,0.638840,0.370000,0.528634,0.500000,0.702668
250458,,0.000000,0.330000,0.070000,0.740000,0.300000,0.641005,0.000000,0.000000,0.000000,0.000000
250459,,0.000000,0.000000,0.082295,0.720000,0.300000,0.624415,0.000000,0.000000,0.000000,0.000000
250460,,0.000000,0.000000,0.075309,0.720000,0.300000,0.680151,0.000000,0.000000,0.000000,0.000000
250461,IncFII(29),0.000000,0.000000,0.091914,0.720000,0.900000,0.632062,0.000000,0.000000,0.000000,0.000000
250462,ColRNAI,0.872303,0.000000,0.447245,0.720000,0.900000,0.617610,0.000000,0.000000,0.000000,0.370481
250463,,0.000000,0.000000,0.070000,0.720000,0.300000,0.552663,0.000000,0.000000,0.000000,0.000000
250464,,0.000000,0.000000,0.595000,0.720000,0.300000,0.699237,0.000000,0.000000,0.000000,0.000000
250465,p0111,0.000000,0.000000,0.070000,0.720000,0.300000,0.688950,0.000000,0.000000,0.000000,0.000000
250466,,0.000000,0.000000,0.083951,0.760000,0.300000,0.616031,0.370000,0.528634,0.416667,0.555173
250467,,0.000000,0.000000,0.093448,0.800000,0.300000,0.581571,0.000000,0.588519,0.500000,0.656245
250468,IncX4,0.872303,0.000000,0.424905,0.720000,0.900000,0.685398,0.370000,0.227670,0.250000,0.623236
250469,,0.000000,0.480000,0.113103,0.780000,0.300000,0.587169,0.000000,0.227670,0.333333,0.694091
250470,,0.000000,0.510000,0.092366,0.800000,0.300000,0.703612,0.000000,0.227670,0.083333,0.140165
250471,,0.000000,0.000000,0.096544,0.720000,0.300000,0.573343,0.000000,0.000000,0.000000,0.000000
250472,,0.000000,0.000000,0.177759,0.720000,0.300000,0.599268,0.000000,0.000000,0.000000,0.000000
250473,,0.000000,0.000000,0.088939,0.720000,0.300000,0.595744,0.000000,0.000000,0.000000,0.000000
250474,,0.000000,0.000000,0.070000,0.720000,0.300000,0.581871,0.000000,0.000000,0.000000,0.000000
250475,,0.000000,0.000000,0.070000,0.760000,0.300000,0.611199,0.000000,0.455340,0.416667,0.555173
250476,,0.000000,0.000000,0.420000,0.720000,0.300000,0.673421,0.370000,0.000000,0.000000,0.000000
250477,,0.000000,0.000000,0.095829,0.720000,0.300000,0.621154,0.290000,0.000000,0.000000,0.000000
250478,,0.000000,0.000000,0.121181,0.720000,0.300000,0.621769,0.600000,0.000000,0.250000,0.538768
250479,,0.000000,0.480000,0.079942,0.740000,0.300000,0.638510,0.290000,0.000000,0.000000,0.000000
250480,IncR,0.000000,0.000000,0.095221,0.720000,0.900000,0.622735,0.290000,0.000000,0.000000,0.000000
250481,,0.000000,0.000000,0.086507,0.720000,0.300000,0.604866,0.000000,0.000000,0.000000,0.000000
250482,IncFIB(AP001918),0.000000,0.330000,0.099402,0.740000,0.900000,0.704552,0.330000,0.000000,0.000000,0.000000
250483,,0.000000,0.480000,0.454271,0.740000,0.300000,0.694384,0.370000,0.000000,0.000000,0.000000
250484,,0.000000,0.000000,0.076817,0.720000,0.300000,0.663558,0.370000,0.000000,0.083333,0.140165
250485,,0.000000,0.000000,0.086237,0.720000,0.300000,0.651958,0.290000,0.000000,0.000000,0.000000
250486,,0.000000,0.000000,0.101074,0.720000,0.300000,0.654885,0.000000,0.000000,0.000000,0.000000
250487,,0.000000,0.000000,0.098791,0.720000,0.300000,0.640857,0.330000,0.000000,0.000000,0.000000
250488,,0.000000,0.330000,0.102808,0.740000,0.300000,0.605280,0.000000,0.000000,0.083333,0.223984
250489,,0.000000,0.000000,0.149968,0.760000,0.300000,0.592154,0.290000,0.639151,0.416667,0.432461
250490,,0.000000,0.480000,0.437626,0.780000,0.300000,0.600512,0.000000,0.528634,0.333333,0.634754
250491,,0.000000,0.330000,0.070000,0.780000,0.300000,0.672063,0.290000,0.360849,0.166667,0.223984
250492,,0.000000,0.000000,0.070000,0.720000,0.300000,0.633125,0.000000,0.000000,0.000000,0.000000
250493,,0.000000,0.000000,0.434431,0.720000,0.300000,0.613784,0.000000,0.000000,0.000000,0.000000
250494,,0.000000,0.000000,0.420000,0.720000,0.300000,0.568824,0.000000,0.000000,0.000000,0.000000
250495,Col440I,0.000000,0.000000,0.070000,0.720000,0.500000,0.553697,0.000000,0.000000,0.083333,0.140165
250496,IncFII,0.000000,0.000000,0.070000,0.720000,0.900000,0.534199,0.000000,0.000000,0.000000,0.000000
250497,,0.000000,0.510000,0.070000,0.760000,0.300000,0.654847,0.000000,0.000000,0.000000,0.000000
250498,,0.000000,0.000000,0.070000,0.720000,0.300000,0.598025,0.290000,0.000000,0.000000,0.223984
250499,,0.000000,0.000000,0.164310,0.720000,0.300000,0.535208,0.290000,0.000000,0.000000,0.000000
250500,,0.000000,0.330000,0.083721,0.740000,0.300000,0.690041,0.000000,0.000000,0.000000,0.000000
250501,,0.000000,0.000000,0.070000,0.720000,0.300000,0.535996,0.000000,0.227670,0.083333,0.284318
250502,,0.000000,0.000000,0.070000,0.720000,0.300000,0.505336,0.000000,0.000000,0.000000,0.000000
250503,,0.000000,0.000000,0.070000,0.720000,0.300000,0.689651,0.330000,0.000000,0.250000,0.403640
250504,,0.000000,0.000000,0.088754,0.760000,0.300000,0.642397,0.000000,0.455340,0.250000,0.611119
250505,Col156,0.000000,0.000000,0.420000,0.720000,0.500000,0.557023,0.000000,0.000000,0.000000,0.000000
250506,,0.000000,0.000000,0.095402,0.720000,0.300000,0.695166,0.000000,0.000000,0.000000,0.000000
250507,IncFIA,0.000000,0.000000,0.084229,0.720000,0.900000,0.660721,0.290000,0.227670,0.083333,0.223984
250508,,0.691284,0.000000,0.172708,0.720000,0.300000,0.605483,0.290000,0.227670,0.000000,0.140165
250509,,0.000000,0.000000,0.126227,0.720000,0.300000,0.615529,0.000000,0.000000,0.000000,0.000000
250510,,0.000000,0.000000,0.124825,0.720000,0.300000,0.571207,0.000000,0.000000,0.000000,0.000000
250511,,0.000000,0.000000,0.076854,0.720000,0.300000,0.663195,0.000000,0.000000,0.000000,0.000000
250512,,0.000000,0.000000,0.121854,0.720000,0.300000,0.620902,0.000000,0.227670,0.000000,0.403640
250513,,0.000000,0.000000,0.081602,0.720000,0.300000,0.628267,0.000000,0.000000,0.000000,0.000000
250514,,0.000000,0.000000,0.070000,0.720000,0.300000,0.608038,0.000000,0.000000,0.000000,0.000000
250515,,0.436151,0.000000,0.091552,0.720000,0.300000,0.587169,0.290000,0.000000,0.000000,0.000000
250516,Col440I,0.000000,0.000000,0.070000,0.720000,0.500000,0.520795,0.000000,0.000000,0.000000,0.000000
250517,,0.000000,0.000000,0.070000,0.720000,0.300000,0.500904,0.000000,0.000000,0.000000,0.000000
250518,,0.000000,0.330000,0.083202,0.780000,0.300000,0.665692,0.000000,0.639151,0.583333,0.598355
250519,IncFII,0.000000,0.000000,0.595000,0.720000,0.900000,0.681280,0.000000,0.000000,0.083333,0.140165
250520,,0.000000,0.000000,0.070000,0.720000,0.300000,0.541342,0.000000,0.000000,0.000000,0.000000
250521,,0.000000,0.000000,0.145415,0.720000,0.300000,0.504047,0.000000,0.000000,0.000000,0.000000
250522,,0.872303,0.000000,0.128411,0.720000,0.300000,0.521002,0.000000,0.000000,0.000000,0.000000
250523,IncI1,0.000000,0.000000,0.174749,0.800000,0.900000,0.555150,0.290000,1.000000,1.000000,0.714984
250524,,0.000000,0.510000,0.092775,0.800000,0.300000,0.675504,0.000000,0.227670,0.166667,0.223984
250525,,0.000000,0.480000,0.077441,0.740000,0.300000,0.703741,0.000000,0.000000,0.000000,0.000000
250526,,0.000000,0.000000,0.138151,0.720000,0.300000,0.510768,0.000000,0.360849,0.250000,0.458090
250527,,0.000000,0.000000,0.128095,0.720000,0.300000,0.521363,0.000000,0.000000,0.000000,0.000000
250528,IncFII(pSE11),0.000000,0.000000,0.607725,0.720000,0.900000,0.668134,0.290000,0.000000,0.000000,0.000000
250529,,0.000000,0.000000,0.595000,0.720000,0.300000,0.605208,0.000000,0.000000,0.000000,0.000000
250530,,0.000000,0.000000,0.070000,0.720000,0.300000,0.558757,0.000000,0.000000,0.000000,0.000000
250531,,0.436151,0.330000,0.070000,0.740000,0.300000,0.539919,0.000000,0.000000,0.000000,0.000000
250532,,0.000000,0.000000,0.441942,0.720000,0.300000,0.658886,0.450000,0.360849,0.166667,0.284318
250533,,0.000000,0.360000,0.070000,0.800000,0.300000,0.671289,0.520000,0.639151,0.333333,0.501970
250534,,0.000000,0.330000,0.079229,0.740000,0.300000,0.716356,0.000000,0.000000,0.000000,0.000000
250535,IncFII(29),0.000000,0.000000,0.595000,0.720000,0.900000,0.660250,0.000000,0.227670,0.083333,0.000000
250536,,0.000000,0.000000,0.070000,0.720000,0.300000,0.636510,0.000000,0.000000,0.083333,0.284318
250537,IncFIB(AP001918),0.000000,0.000000,0.098064,0.720000,0.900000,0.642555,0.330000,0.360849,0.166667,0.223984
250538,,0.000000,0.000000,0.070000,0.720000,0.300000,0.609695,0.000000,0.000000,0.000000,0.000000
250539,,0.000000,0.510000,0.074482,0.760000,0.300000,0.691379,0.000000,0.000000,0.000000,0.223984
250540,,0.000000,0.510000,0.081136,0.760000,0.300000,0.703895,0.290000,0.000000,0.000000,0.000000
250541,IncHI2A,0.000000,0.000000,0.070000,0.720000,0.900000,0.675712,0.000000,0.227670,0.000000,0.000000
250542,,0.000000,0.000000,0.070000,0.760000,0.300000,0.688435,0.000000,0.227670,0.083333,0.000000
250543,,0.436151,0.000000,0.089544,0.720000,0.300000,0.639657,0.000000,0.000000,0.000000,0.000000
250544,,0.000000,0.000000,0.070000,0.720000,0.300000,0.624453,0.290000,0.227670,0.083333,0.000000
250545,,0.000000,0.000000,0.102372,0.720000,0.300000,0.633077,0.000000,0.000000,0.000000,0.000000
250546,,0.000000,0.000000,0.094068,0.720000,0.300000,0.671837,0.600000,0.227670,0.000000,0.792820
250547,,0.806006,0.000000,0.110301,0.720000,0.300000,0.591630,0.290000,0.000000,0.000000,0.000000
250548,,0.000000,0.000000,0.105928,0.720000,0.300000,0.682389,0.290000,0.000000,0.083333,0.140165
250549,,0.000000,0.000000,0.090240,0.720000,0.300000,0.591336,0.000000,0.360849,0.166667,0.331538
250550,IncFIA,0.000000,0.000000,0.083048,0.760000,0.900000,0.620471,0.290000,0.721698,0.416667,0.983346
250551,,0.000000,0.000000,0.070000,0.720000,0.300000,0.493862,0.000000,0.000000,0.000000,0.000000
250552,,0.691284,0.000000,0.089526,0.800000,0.300000,0.639718,0.600000,0.455340,0.250000,0.521067
250553,IncFIB(K),0.000000,0.360000,0.497855,0.840000,0.900000,0.620839,0.330000,0.756304,0.666667,0.611119
250554,IncX1,0.000000,0.000000,0.420000,0.720000,0.900000,0.697056,0.370000,0.000000,0.000000,0.000000
250555,,0.000000,0.000000,0.080965,0.720000,0.300000,0.678015,0.370000,0.000000,0.000000,0.000000
250556,,0.000000,0.000000,0.099452,0.720000,0.300000,0.612442,0.480000,0.000000,0.000000,0.000000
250557,,0.000000,0.000000,0.093738,0.720000,0.300000,0.580757,0.000000,0.000000,0.083333,0.140165
250558,,0.000000,0.000000,0.070000,0.720000,0.300000,0.642459,0.000000,0.227670,0.166667,0.223984
250559,,0.000000,0.000000,0.613010,0.720000,0.300000,0.645080,0.000000,0.000000,0.000000,0.000000
250560,,0.000000,0.000000,0.070000,0.720000,0.300000,0.637838,0.000000,0.000000,0.000000,0.000000
250561,,0.000000,0.000000,0.084617,0.720000,0.300000,0.685842,0.000000,0.000000,0.000000,0.000000
250562,,0.436151,0.000000,0.070000,0.720000,0.300000,0.638339,0.410000,0.000000,0.000000,0.000000
250563,IncFIB(K),0.000000,0.000000,0.080165,0.720000,0.900000,0.637043,0.000000,0.000000,0.083333,0.331538
250564,,0.000000,0.000000,0.231175,0.800000,0.300000,0.526552,0.490000,0.455340,0.500000,0.611119
250565,,0.000000,0.000000,0.194585,0.720000,0.300000,0.470734,0.000000,0.000000,0.000000,0.000000
250566,,0.000000,0.000000,0.080908,0.720000,0.300000,0.705268,0.290000,0.000000,0.000000,0.000000
250567,IncFIB(K),0.000000,0.000000,0.083130,0.720000,0.900000,0.620054,0.000000,0.000000,0.000000,0.000000
250568,,0.000000,0.000000,0.148247,0.720000,0.300000,0.501600,0.000000,0.000000,0.000000,0.000000
250569,,0.000000,0.000000,0.070000,0.720000,0.300000,0.696359,0.000000,0.000000,0.000000,0.000000
250570,IncI1,0.000000,0.000000,0.090068,0.720000,0.900000,0.683902,0.600000,0.000000,0.083333,0.140165
250571,IncFIA,0.000000,0.330000,0.080261,0.740000,0.900000,0.682416,0.290000,0.000000,0.000000,0.000000
250572,,0.872303,0.480000,0.123599,0.740000,0.300000,0.655843,0.000000,0.000000,0.000000,0.000000
250573,,0.000000,0.000000,0.070000,0.720000,0.300000,0.635859,0.000000,0.000000,0.166667,0.223984
250574,IncFII(pSE11),0.000000,0.000000,0.442878,0.720000,0.900000,0.629204,0.000000,0.000000,0.083333,0.140165
250575,IncFIB(AP001918),0.000000,0.000000,0.128981,0.720000,0.900000,0.627164,0.000000,0.000000,0.000000,0.000000
250576,,0.000000,0.480000,0.450166,0.740000,0.300000,0.610853,0.000000,0.000000,0.000000,0.000000
250577,Col440I,0.000000,0.000000,0.070000,0.720000,0.500000,0.536775,0.000000,0.000000,0.000000,0.000000
250578,,0.000000,0.000000,0.070000,0.720000,0.300000,0.675375,0.000000,0.000000,0.000000,0.000000
250579,,0.000000,0.000000,0.420000,0.760000,0.300000,0.652928,0.450000,0.528634,0.416667,0.584842
250580,,0.000000,0.330000,0.070000,0.740000,0.300000,0.655820,0.530000,0.000000,0.000000,0.000000
250581,IncFIB(K),0.000000,0.000000,0.083094,0.760000,0.900000,0.620240,0.000000,0.455340,0.250000,0.403640
250582,,0.000000,0.000000,0.070000,0.720000,0.300000,0.630972,0.000000,0.000000,0.000000,0.140165
250583,,0.000000,0.000000,0.098924,0.720000,0.300000,0.567644,0.000000,0.000000,0.083333,0.370481
250584,,0.000000,0.000000,0.118622,0.760000,0.300000,0.533175,0.000000,0.227670,0.166667,0.403640
250585,,0.000000,0.570000,0.076876,0.800000,0.300000,0.735889,0.330000,0.000000,0.000000,0.000000
250586,IncY,0.000000,0.000000,0.070000,0.760000,0.900000,0.572253,0.000000,0.721698,0.583333,0.466018
250587,,0.000000,0.000000,0.091782,0.720000,0.300000,0.659369,0.000000,0.000000,0.083333,0.140165
250588,IncFIC(FII),0.000000,0.000000,0.420000,0.720000,0.900000,0.600442,0.000000,0.000000,0.083333,0.140165
250589,,0.000000,0.000000,0.070000,0.720000,0.300000,0.640315,0.000000,0.000000,0.000000,0.000000
250590,,0.000000,0.000000,0.084142,0.720000,0.300000,0.615130,0.000000,0.000000,0.000000,0.000000
250591,,0.000000,0.000000,0.070000,0.720000,0.300000,0.595576,0.000000,0.000000,0.000000,0.000000
250592,,0.000000,0.000000,0.070000,0.720000,0.300000,0.584573,0.000000,0.000000,0.000000,0.000000
250593,,0.000000,0.000000,0.095033,0.720000,0.300000,0.577231,0.000000,0.000000,0.000000,0.000000
250594,,0.000000,0.330000,0.070000,0.780000,0.300000,0.567785,0.000000,0.360849,0.333333,0.370481
250595,,0.000000,0.000000,0.136785,0.720000,0.300000,0.558110,0.000000,0.000000,0.000000,0.000000
250596,,0.000000,0.510000,0.130972,0.800000,0.300000,0.647290,0.290000,0.866821,0.583333,0.547095
250597,,0.000000,0.000000,0.070000,0.720000,0.300000,0.562691,0.000000,0.000000,0.000000,0.000000
250598,,0.000000,0.000000,0.084659,0.720000,0.300000,0.658743,0.290000,0.000000,0.000000,0.000000
250599,,0.000000,0.000000,0.070000,0.720000,0.300000,0.563730,0.000000,0.000000,0.083333,0.140165
250600,,0.000000,0.000000,0.214648,0.720000,0.300000,0.533732,0.000000,0.227670,0.000000,0.000000
250601,IncFII(pSE11),0.000000,0.000000,0.595000,0.720000,0.900000,0.637200,0.000000,0.000000,0.083333,0.284318
250602,IncFIA,0.000000,0.000000,0.093491,0.720000,0.900000,0.627451,0.290000,0.000000,0.000000,0.000000
250603,,0.872303,0.000000,0.173761,0.720000,0.300000,0.603381,0.000000,0.000000,0.000000,0.000000
250604,,0.000000,0.480000,0.084644,0.740000,0.300000,0.658811,0.000000,0.000000,0.083333,0.140165
250605,IncFIC(FII),0.000000,0.000000,0.112159,0.720000,0.900000,0.588640,0.000000,0.000000,0.000000,0.000000
250606,IncY,0.000000,0.000000,0.166092,0.800000,0.900000,0.594773,0.370000,0.930594,0.750000,0.387684
250607,,0.000000,0.000000,0.595000,0.720000,0.300000,0.656859,0.290000,0.000000,0.000000,0.223984
250608,,0.000000,0.000000,0.070000,0.720000,0.300000,0.669057,0.410000,0.528634,0.250000,0.598355
250609,,0.000000,0.000000,0.070000,0.720000,0.300000,0.498154,0.000000,0.000000,0.000000,0.140165
250610,,0.000000,0.510000,0.070000,0.760000,0.300000,0.706826,0.290000,0.000000,0.083333,0.223984
250611,,0.000000,0.510000,0.088349,0.760000,0.300000,0.689844,0.330000,0.000000,0.000000,0.000000
250612,,0.000000,0.330000,0.166937,0.780000,0.300000,0.594192,0.000000,0.360849,0.166667,0.370481
250613,,0.000000,0.000000,0.070000,0.720000,0.300000,0.659974,0.000000,0.000000,0.000000,0.140165
250614,,0.000000,0.000000,0.080106,0.720000,0.300000,0.637424,0.000000,0.000000,0.000000,0.000000
250615,,0.000000,0.000000,0.094518,0.720000,0.300000,0.624611,0.000000,0.000000,0.000000,0.000000
250616,,0.000000,0.510000,0.070000,0.760000,0.300000,0.591174,0.000000,0.000000,0.000000,0.000000
250617,,0.000000,0.510000,0.070000,0.800000,0.300000,0.670313,0.290000,0.227670,0.083333,0.223984
250618,,0.000000,0.000000,0.070000,0.800000,0.300000,0.668328,0.370000,0.930594,0.833333,0.619297
250619,,0.000000,0.360000,0.077591,0.760000,0.300000,0.656417,0.330000,0.000000,0.000000,0.000000
250620,,0.000000,0.000000,0.135459,0.760000,0.300000,0.559441,0.290000,0.360849,0.166667,0.140165
250621,,0.000000,0.000000,0.420000,0.800000,0.300000,0.553031,0.000000,0.227670,0.083333,0.140165
250622,,0.000000,0.000000,0.420000,0.720000,0.300000,0.550660,0.000000,0.000000,0.000000,0.000000
250623,,0.000000,0.000000,0.073652,0.720000,0.300000,0.704980,0.000000,0.227670,0.000000,0.140165
250624,,0.000000,0.000000,0.097964,0.720000,0.300000,0.569884,0.000000,0.000000,0.000000,0.000000
