id,replicon_primary,S_ARG,S_VF,S_MOB,S_HOST,S_REP,S_SIZE,S_BM,S_GEO,S_HAB,S_GROW
756612,,0.000000,0.000000,0.093438,0.520000,0.300000,0.627601,0.530000,0.000000,0.000000,0.000000
756613,rep7a,0.436151,0.000000,0.070000,0.480000,0.300000,0.558874,0.000000,0.000000,0.000000,0.000000
756614,rep39,0.436151,0.000000,0.093721,0.480000,0.300000,0.626803,0.000000,0.000000,0.000000,0.000000
756615,,0.436151,0.000000,0.093621,0.520000,0.300000,0.673082,0.450000,0.000000,0.000000,0.000000
756616,,0.000000,0.000000,0.083168,0.520000,0.300000,0.619862,0.000000,0.000000,0.000000,0.000000
756617,,0.000000,0.000000,0.420000,0.520000,0.300000,0.585850,0.000000,0.000000,0.000000,0.000000
756618,,0.000000,0.000000,0.085158,0.520000,0.300000,0.610525,0.000000,0.000000,0.000000,0.403640
756619,,0.000000,0.000000,0.086928,0.520000,0.300000,0.603194,0.000000,0.000000,0.083333,0.331538
756620,,0.000000,0.330000,0.070000,0.540000,0.300000,0.587112,0.290000,0.360849,0.083333,0.223984
756621,,0.000000,0.000000,0.092890,0.800000,0.300000,0.629169,0.290000,0.227670,0.083333,0.403640
756622,repUS9,0.000000,0.000000,0.077958,0.520000,0.300000,0.653288,0.480000,0.000000,0.000000,0.223984
756623,rep19b/repUS70,0.000000,0.000000,0.429819,0.520000,0.300000,0.639337,0.000000,0.000000,0.000000,0.223984
756624,rep19b/repUS70,0.000000,0.000000,0.429819,0.520000,0.300000,0.639337,0.000000,0.000000,0.000000,0.331538
756625,rep20/repUS70,0.000000,0.000000,0.440499,0.520000,0.300000,0.636492,0.560000,0.000000,0.000000,0.223984
756626,,0.000000,0.000000,0.088136,0.520000,0.300000,0.598622,0.000000,0.000000,0.000000,0.140165
756627,rep19c,0.691284,0.000000,0.094368,0.520000,0.300000,0.671015,0.750000,0.000000,0.000000,0.000000
756628,rep39,0.436151,0.000000,0.121270,0.800000,0.300000,0.602562,0.290000,0.528634,0.333333,0.432461
756629,,0.000000,0.000000,0.420000,0.520000,0.300000,0.572883,0.000000,0.000000,0.000000,0.000000
756630,,0.691284,0.000000,0.106019,0.520000,0.300000,0.645084,0.000000,0.000000,0.000000,0.000000
756631,rep20/repUS70,0.436151,0.000000,0.472955,0.800000,0.300000,0.634316,0.640000,0.227670,0.083333,0.140165
756632,,0.000000,0.000000,0.115496,0.520000,0.300000,0.644391,0.600000,0.227670,0.083333,0.000000
756633,rep20/repUS70,0.000000,0.000000,0.448016,0.520000,0.300000,0.661757,0.640000,0.000000,0.000000,0.000000
756634,rep21/rep7a,0.436151,0.000000,0.119310,0.520000,0.300000,0.532243,0.000000,0.000000,0.000000,0.223984
756635,rep7a,0.436151,0.000000,0.420000,0.520000,0.300000,0.559773,0.000000,0.000000,0.000000,0.000000
756636,,0.000000,0.000000,0.075792,0.800000,0.300000,0.674366,0.000000,0.360849,0.083333,0.140165
756637,,0.000000,0.000000,0.420000,0.520000,0.300000,0.567785,0.290000,0.227670,0.083333,0.000000
756638,rep39,0.436151,0.000000,0.097288,0.520000,0.300000,0.663507,0.410000,0.000000,0.000000,0.000000
756639,,0.000000,0.000000,0.114027,0.520000,0.300000,0.631761,0.370000,0.000000,0.000000,0.000000
756640,,0.000000,0.000000,0.420000,0.520000,0.300000,0.588097,0.000000,0.000000,0.000000,0.000000
756641,,0.000000,0.000000,0.109422,0.520000,0.300000,0.547095,0.000000,0.227670,0.083333,0.140165
756642,,0.000000,0.000000,0.114749,0.520000,0.300000,0.538683,0.000000,0.000000,0.000000,0.000000
756643,,0.000000,0.000000,0.070000,0.520000,0.300000,0.525013,0.000000,0.000000,0.000000,0.000000
756644,,0.000000,0.000000,0.095282,0.520000,0.300000,0.622573,0.290000,0.000000,0.000000,0.000000
756645,,0.000000,0.000000,0.086381,0.520000,0.300000,0.605375,0.000000,0.000000,0.000000,0.000000
756646,rep19c,0.436151,0.000000,0.104495,0.520000,0.300000,0.601954,0.480000,0.000000,0.000000,0.000000
756647,rep40,0.000000,0.000000,0.090931,0.520000,0.300000,0.662014,0.290000,0.000000,0.000000,0.000000
756648,,0.000000,0.000000,0.198728,0.520000,0.300000,0.560561,0.370000,0.528634,0.333333,0.403640
756649,,0.000000,0.000000,0.070000,0.800000,0.300000,0.617665,0.290000,0.227670,0.000000,0.140165
756650,rep19c,0.691284,0.000000,0.094585,0.520000,0.300000,0.670428,0.750000,0.000000,0.000000,0.000000
756651,repUS76,0.000000,0.000000,0.078740,0.520000,0.300000,0.647062,0.290000,0.528634,0.250000,0.223984
756652,,0.000000,0.000000,0.094746,0.520000,0.300000,0.623995,0.000000,0.227670,0.083333,0.223984
756653,rep20,0.000000,0.000000,0.097668,0.520000,0.300000,0.689494,0.640000,0.000000,0.000000,0.000000
756654,,0.000000,0.000000,0.081556,0.520000,0.300000,0.674529,0.290000,0.000000,0.000000,0.000000
756655,rep7a,0.000000,0.000000,0.070000,0.520000,0.300000,0.521002,0.000000,0.000000,0.000000,0.000000
756656,rep20/repUS70,0.000000,0.000000,0.441856,0.520000,0.300000,0.632236,0.560000,0.000000,0.000000,0.458090
756657,rep20/repUS70,0.000000,0.000000,0.431055,0.480000,0.300000,0.631473,0.480000,0.000000,0.000000,0.000000
756658,,0.436151,0.000000,0.160700,0.800000,0.300000,0.598605,0.410000,0.588519,0.416667,0.501970
756659,rep20,0.000000,0.000000,0.098093,0.480000,0.300000,0.661577,0.680000,0.000000,0.000000,0.000000
756660,,0.000000,0.000000,0.104602,0.520000,0.300000,0.601748,0.370000,0.360849,0.083333,0.000000
756661,,0.000000,0.000000,0.078938,0.520000,0.300000,0.645576,0.000000,0.756304,0.416667,0.798504
756662,,0.691284,0.000000,0.165511,0.520000,0.300000,0.534369,0.000000,0.000000,0.000000,0.000000
756663,repUS23/repUS46,0.436151,0.000000,0.094255,0.520000,0.300000,0.671324,0.640000,0.000000,0.000000,0.000000
756664,,0.436151,0.000000,0.088071,0.520000,0.300000,0.644857,0.520000,0.227670,0.083333,0.000000
756665,,0.000000,0.000000,0.070000,0.520000,0.300000,0.462281,0.000000,0.000000,0.000000,0.000000
756666,,0.000000,0.000000,0.088722,0.480000,0.300000,0.596510,0.000000,0.000000,0.000000,0.000000
756667,rep7a,0.436151,0.000000,0.420000,0.800000,0.300000,0.584929,0.000000,0.227670,0.083333,0.000000
756668,rep20/repUS70,0.000000,0.000000,0.443001,0.520000,0.300000,0.655755,0.000000,0.227670,0.083333,0.000000
756669,rep5b,0.000000,0.000000,0.420000,0.520000,0.300000,0.570426,0.000000,0.528634,0.250000,0.223984
756670,,0.000000,0.000000,0.181724,0.800000,0.300000,0.584771,0.600000,0.588519,0.250000,0.370481
756671,,0.000000,0.000000,0.074019,0.520000,0.300000,0.698622,0.000000,0.000000,0.000000,0.000000
756672,,0.000000,0.000000,0.088120,0.520000,0.300000,0.598678,0.290000,0.227670,0.083333,0.223984
756673,,1.000000,0.000000,0.435597,0.480000,0.300000,0.681534,0.290000,0.000000,0.000000,0.000000
756674,rep20,0.000000,0.000000,0.078315,0.480000,0.300000,0.650370,0.000000,0.000000,0.000000,0.000000
756675,,0.436151,0.000000,0.093184,0.480000,0.300000,0.674322,0.450000,0.000000,0.000000,0.000000
756676,rep39,0.436151,0.000000,0.087782,0.480000,0.300000,0.645927,0.000000,0.000000,0.000000,0.000000
756677,rep13,0.000000,0.000000,0.070000,0.520000,0.300000,0.513918,0.000000,0.000000,0.000000,0.000000
756678,rep19c,0.000000,0.000000,0.227762,0.520000,0.300000,0.561872,0.600000,0.455340,0.333333,0.186138
756679,,0.000000,0.000000,0.075043,0.520000,0.300000,0.683555,0.290000,0.000000,0.000000,0.000000
756680,,0.000000,0.000000,0.070000,0.520000,0.300000,0.607996,0.000000,0.000000,0.000000,0.000000
756681,,0.000000,0.000000,0.070000,0.520000,0.300000,0.581685,0.290000,0.000000,0.000000,0.000000
756682,,0.000000,0.000000,0.076922,0.520000,0.300000,0.708537,0.330000,0.000000,0.000000,0.000000
756683,,0.000000,0.000000,0.420000,0.520000,0.300000,0.594739,0.000000,0.000000,0.000000,0.000000
756684,rep19b/rep7a,0.436151,0.000000,0.447964,0.520000,0.300000,0.661881,0.330000,0.000000,0.000000,0.000000
756685,rep39,0.436151,0.000000,0.099371,0.520000,0.300000,0.658623,0.640000,0.227670,0.083333,0.140165
756686,,0.000000,0.000000,0.088085,0.520000,0.300000,0.598806,0.290000,0.360849,0.166667,0.223984
756687,,0.000000,0.330000,0.070000,0.540000,0.300000,0.586594,0.290000,0.455340,0.333333,0.223984
756688,,0.000000,0.000000,0.070000,0.800000,0.300000,0.618988,0.330000,0.528634,0.333333,0.370481
756689,repUS23/repUS46,0.436151,0.000000,0.100193,0.520000,0.300000,0.671600,0.640000,0.000000,0.000000,0.000000
756690,repUS76,0.000000,0.000000,0.078683,0.520000,0.300000,0.647502,0.290000,0.000000,0.000000,0.000000
756691,repUS48,0.000000,0.000000,0.070000,0.800000,0.300000,0.587748,0.000000,0.360849,0.166667,0.000000
756692,,0.000000,0.000000,0.135274,0.520000,0.300000,0.513630,0.000000,0.227670,0.000000,0.140165
756693,,0.000000,0.000000,0.074992,0.480000,0.300000,0.684236,0.330000,0.227670,0.083333,0.000000
756694,,0.000000,0.000000,0.070000,0.480000,0.300000,0.611629,0.000000,0.000000,0.000000,0.000000
756695,rep20,0.691284,0.000000,0.109920,0.520000,0.300000,0.638259,0.520000,0.000000,0.000000,0.000000
756696,rep19c,0.691284,0.000000,0.156133,0.520000,0.300000,0.614134,0.750000,0.528634,0.250000,0.223984
756697,rep5d,0.000000,0.000000,0.463655,0.520000,0.300000,0.540326,0.290000,0.528634,0.250000,0.370481
756698,rep10/rep20,0.691284,0.000000,0.370000,0.800000,0.300000,0.526624,0.680000,1.000000,1.000000,0.822688
756699,rep39,0.436151,0.000000,0.458447,0.520000,0.300000,0.677891,0.290000,0.000000,0.000000,0.000000
756700,rep19b,0.691284,0.000000,0.465263,0.520000,0.300000,0.629924,0.560000,0.227670,0.083333,0.140165
756701,rep39/rep7a,0.436151,0.000000,0.457420,0.520000,0.300000,0.642550,0.000000,0.000000,0.000000,0.000000
756702,,0.691284,0.000000,0.107538,0.480000,0.300000,0.596344,0.290000,0.000000,0.000000,0.000000
756703,,0.000000,0.000000,0.092004,0.480000,0.300000,0.585791,0.000000,0.000000,0.000000,0.000000
756704,rep19c,0.691284,0.000000,0.088325,0.520000,0.300000,0.670840,0.750000,0.000000,0.000000,0.000000
756705,,0.436151,0.000000,0.131607,0.800000,0.300000,0.624274,0.680000,0.360849,0.083333,0.000000
756706,,0.000000,0.000000,0.420000,0.480000,0.300000,0.615280,0.290000,0.000000,0.000000,0.000000
756707,rep7a,0.000000,0.000000,0.070000,0.480000,0.300000,0.562234,0.000000,0.000000,0.000000,0.000000
756708,rep7a,0.436151,0.000000,0.070000,0.480000,0.300000,0.559499,0.000000,0.000000,0.000000,0.000000
756709,rep13/rep21,0.436151,0.000000,0.169305,0.800000,0.300000,0.531784,0.000000,0.227670,0.000000,0.000000
756710,rep39,0.436151,0.000000,0.468708,0.480000,0.300000,0.639865,0.480000,0.000000,0.000000,0.000000
756711,,0.000000,0.330000,0.070000,0.540000,0.300000,0.611820,0.000000,0.227670,0.083333,0.000000
756712,rep5b,0.000000,0.000000,0.070000,0.520000,0.300000,0.553713,0.290000,0.360849,0.083333,0.000000
756713,rep13,1.000000,0.000000,0.088290,0.480000,0.300000,0.598057,0.000000,0.000000,0.000000,0.000000
756714,rep10,0.691284,0.000000,0.070000,0.480000,0.300000,0.521824,0.000000,0.000000,0.000000,0.000000
756715,,0.000000,0.000000,0.420000,0.480000,0.300000,0.492803,0.000000,0.000000,0.000000,0.000000
756716,,0.000000,0.000000,0.070000,0.480000,0.300000,0.684112,0.600000,0.000000,0.000000,0.000000
756717,rep10,0.691284,0.000000,0.070000,0.480000,0.300000,0.520327,0.000000,0.000000,0.000000,0.000000
756718,,0.000000,0.000000,0.081418,0.520000,0.300000,0.675327,0.410000,0.455340,0.250000,0.140165
756719,,0.000000,0.000000,0.080162,0.480000,0.300000,0.637061,0.000000,0.227670,0.083333,0.000000
756720,,0.000000,0.000000,0.070000,0.480000,0.300000,0.601256,0.290000,0.227670,0.083333,0.000000
756721,,0.000000,0.000000,0.070000,0.480000,0.300000,0.583685,0.000000,0.000000,0.000000,0.000000
756722,,0.000000,0.000000,0.070000,0.520000,0.300000,0.578253,0.000000,0.227670,0.083333,0.000000
756723,,0.000000,0.000000,0.070000,0.480000,0.300000,0.589905,0.000000,0.000000,0.000000,0.000000
756724,rep5b,0.000000,0.000000,0.420000,0.480000,0.300000,0.573096,0.000000,0.000000,0.000000,0.000000
756725,rep7a,0.000000,0.000000,0.420000,0.480000,0.300000,0.526742,0.000000,0.000000,0.000000,0.000000
756726,rep13/rep19c/rep21,0.436151,0.000000,0.134130,0.480000,0.300000,0.560803,0.000000,0.000000,0.000000,0.000000
756727,rep7a,0.436151,0.000000,0.420000,0.480000,0.300000,0.559499,0.000000,0.000000,0.000000,0.000000
756728,,0.000000,0.000000,0.283980,0.480000,0.300000,0.480838,0.000000,0.000000,0.000000,0.000000
756729,,0.000000,0.000000,0.076086,0.480000,0.300000,0.671080,0.290000,0.227670,0.083333,0.140165
756730,repUS23/repUS46,0.000000,0.000000,0.095683,0.480000,0.300000,0.667529,0.640000,0.000000,0.000000,0.000000
756731,,0.000000,0.000000,0.077482,0.520000,0.300000,0.657374,0.290000,0.360849,0.166667,0.538768
756732,,0.436151,0.000000,0.070000,0.480000,0.300000,0.634564,0.000000,0.000000,0.000000,0.000000
756733,rep10,0.691284,0.000000,0.070000,0.480000,0.300000,0.519009,0.000000,0.000000,0.000000,0.000000
756734,rep20,0.436151,0.330000,0.427468,0.540000,0.300000,0.657499,0.450000,0.455340,0.250000,0.284318
756735,,0.000000,0.000000,0.070000,0.480000,0.300000,0.603545,0.290000,0.227670,0.083333,0.000000
756736,rep7a,0.000000,0.000000,0.070000,0.520000,0.300000,0.521002,0.000000,0.227670,0.000000,0.000000
756737,,0.000000,0.000000,0.145719,0.480000,0.300000,0.503780,0.000000,0.000000,0.000000,0.000000
756738,,0.000000,0.000000,0.092280,0.480000,0.300000,0.630962,0.520000,0.000000,0.000000,0.000000
756739,rep20,0.691284,0.000000,0.085269,0.480000,0.300000,0.610041,0.330000,0.000000,0.000000,0.000000
756740,,0.000000,0.000000,0.420000,0.480000,0.300000,0.632140,0.000000,0.000000,0.000000,0.000000
756741,,0.000000,0.000000,0.125422,0.480000,0.300000,0.570487,0.000000,0.000000,0.000000,0.000000
756742,rep7a,0.436151,0.000000,0.420000,0.480000,0.300000,0.559499,0.000000,0.000000,0.000000,0.000000
756743,,0.000000,0.000000,0.420000,0.480000,0.300000,0.529482,0.000000,0.000000,0.000000,0.000000
756744,,0.000000,0.000000,0.420000,0.480000,0.300000,0.491081,0.000000,0.000000,0.000000,0.000000
756745,,0.000000,0.000000,0.095667,0.520000,0.300000,0.575571,0.290000,0.639151,0.250000,0.458090
756746,,0.000000,0.000000,0.083139,0.480000,0.300000,0.666009,0.330000,0.000000,0.000000,0.000000
756747,,0.000000,0.000000,0.090107,0.520000,0.300000,0.591773,0.290000,0.227670,0.083333,0.000000
756748,rep7a,0.000000,0.000000,0.070000,0.480000,0.300000,0.522282,0.000000,0.000000,0.000000,0.000000
756749,,0.000000,0.330000,0.070000,0.500000,0.300000,0.600908,0.000000,0.000000,0.000000,0.000000
756750,,0.436151,0.000000,0.070000,0.480000,0.300000,0.582917,0.000000,0.000000,0.000000,0.000000
756751,rep7a,0.000000,0.000000,0.070000,0.480000,0.300000,0.521440,0.000000,0.000000,0.000000,0.000000
756752,,0.000000,0.000000,0.097704,0.520000,0.300000,0.677310,0.600000,0.528634,0.166667,0.370481
756753,rep22/repUS23/repUS46,0.691284,0.000000,0.442525,0.480000,0.300000,0.657145,0.410000,0.000000,0.000000,0.000000
756754,rep10,0.691284,0.000000,0.070000,0.480000,0.300000,0.519009,0.000000,0.000000,0.000000,0.000000
756755,,0.436151,0.000000,0.081565,0.520000,0.300000,0.628477,0.530000,0.360849,0.083333,0.000000
756756,,0.000000,0.000000,0.167688,0.480000,0.300000,0.532873,0.440000,0.000000,0.000000,0.000000
756757,rep10,0.691284,0.000000,0.070000,0.480000,0.300000,0.519009,0.000000,0.000000,0.000000,0.000000
756758,,0.000000,0.000000,0.070000,0.480000,0.300000,0.613097,0.000000,0.000000,0.000000,0.000000
756759,,0.000000,0.000000,0.181111,0.520000,0.300000,0.524329,0.520000,0.360849,0.083333,0.000000
756760,rep10,0.691284,0.000000,0.070000,0.480000,0.300000,0.520327,0.000000,0.000000,0.000000,0.000000
756761,,0.000000,0.000000,0.070000,0.480000,0.300000,0.534601,0.000000,0.000000,0.000000,0.000000
756762,repUS23/repUS46,0.000000,0.000000,0.107709,0.480000,0.300000,0.656849,0.640000,0.000000,0.000000,0.000000
756763,rep10,0.691284,0.000000,0.070000,0.520000,0.300000,0.518554,0.000000,0.227670,0.083333,0.000000
756764,,0.000000,0.000000,0.100077,0.800000,0.300000,0.671856,0.600000,0.455340,0.083333,0.331538
756765,,0.000000,0.000000,0.070000,0.520000,0.300000,0.510708,0.000000,0.227670,0.000000,0.140165
756766,rep20/repUS70,0.000000,0.000000,0.450719,0.520000,0.300000,0.563649,0.480000,0.360849,0.083333,0.000000
756767,,0.000000,0.000000,0.070000,0.520000,0.300000,0.558464,0.000000,0.227670,0.083333,0.000000
756768,rep7a,0.436151,0.000000,0.070000,0.800000,0.300000,0.534622,0.000000,0.227670,0.083333,0.000000
756769,rep22,0.691284,0.000000,0.455311,0.480000,0.300000,0.627310,0.410000,0.000000,0.000000,0.000000
756770,,0.000000,0.000000,0.082878,0.520000,0.300000,0.621343,0.000000,0.528634,0.250000,0.331538
756771,,0.000000,0.000000,0.082798,0.480000,0.300000,0.621757,0.330000,0.000000,0.000000,0.000000
756772,,0.000000,0.000000,0.070000,0.480000,0.300000,0.531893,0.000000,0.000000,0.000000,0.000000
756773,,0.000000,0.000000,0.070000,0.480000,0.300000,0.474693,0.000000,0.000000,0.000000,0.000000
756774,,0.000000,0.000000,0.070000,0.480000,0.300000,0.459206,0.000000,0.000000,0.000000,0.000000
756775,,0.000000,0.330000,0.070000,0.500000,0.300000,0.590606,0.000000,0.360849,0.083333,0.140165
756776,,0.000000,0.000000,0.083692,0.480000,0.300000,0.617272,0.290000,0.000000,0.000000,0.000000
756777,,0.000000,0.000000,0.070000,0.520000,0.300000,0.552293,0.000000,0.360849,0.083333,0.223984
756778,,0.000000,0.000000,0.070000,0.480000,0.300000,0.546394,0.000000,0.000000,0.000000,0.000000
756779,,0.000000,0.000000,0.070000,0.480000,0.300000,0.534305,0.000000,0.000000,0.000000,0.000000
756780,,0.000000,0.000000,0.070000,0.480000,0.300000,0.504114,0.290000,0.000000,0.000000,0.000000
756781,,0.000000,0.000000,0.070000,0.480000,0.300000,0.487754,0.290000,0.000000,0.000000,0.000000
756782,rep10,0.691284,0.000000,0.070000,0.480000,0.300000,0.519009,0.000000,0.000000,0.000000,0.000000
756783,rep10,0.691284,0.000000,0.070000,0.480000,0.300000,0.520327,0.000000,0.000000,0.000000,0.000000
756784,rep19c,0.436151,0.000000,0.085789,0.800000,0.300000,0.607815,0.330000,0.588519,0.166667,0.432461
756785,,0.000000,0.000000,0.074989,0.480000,0.300000,0.684276,0.330000,0.000000,0.000000,0.000000
756786,,0.691284,0.000000,0.070000,0.760000,0.300000,0.540941,0.000000,0.227670,0.083333,0.000000
756787,rep7a,0.436151,0.000000,0.420000,0.480000,0.300000,0.548476,0.000000,0.000000,0.000000,0.000000
756788,rep21,0.000000,0.000000,0.070000,0.800000,0.300000,0.522485,0.000000,0.227670,0.083333,0.000000
756789,rep13/rep15,0.000000,0.000000,0.433931,0.480000,0.300000,0.689030,0.440000,0.000000,0.000000,0.000000
756790,,0.436151,0.000000,0.070000,0.520000,0.300000,0.630348,0.000000,0.842480,0.500000,0.645774
756791,,0.000000,0.000000,0.070000,0.800000,0.300000,0.583312,0.000000,0.227670,0.083333,0.000000
756792,,0.000000,0.000000,0.070000,0.520000,0.300000,0.529048,0.000000,0.360849,0.166667,0.223984
756793,,0.000000,0.330000,0.070000,0.500000,0.300000,0.520457,0.000000,0.000000,0.000000,0.000000
756794,,0.000000,0.000000,0.070000,0.520000,0.300000,0.560859,0.330000,0.455340,0.250000,0.403640
756795,,0.000000,0.000000,0.070000,0.520000,0.300000,0.595635,0.480000,0.000000,0.083333,0.000000
756796,,0.000000,0.000000,0.075936,0.800000,0.300000,0.672742,0.000000,0.588519,0.250000,0.538768
756797,,0.691284,0.000000,0.089568,0.480000,0.300000,0.639575,0.290000,0.000000,0.000000,0.140165
756798,,0.000000,0.000000,0.102737,0.480000,0.300000,0.559427,0.290000,0.000000,0.000000,0.140165
756799,rep21,1.000000,0.000000,0.135217,0.480000,0.300000,0.513688,0.000000,0.000000,0.000000,0.000000
756800,rep10,0.691284,0.000000,0.070000,0.480000,0.300000,0.515566,0.000000,0.000000,0.000000,0.000000
756801,,0.000000,0.000000,0.076927,0.520000,0.300000,0.662488,0.330000,0.360849,0.166667,0.223984
756802,rep39,0.691284,0.000000,0.104119,0.480000,0.300000,0.663489,0.640000,0.000000,0.000000,0.000000
756803,,0.000000,0.000000,0.090830,0.480000,0.300000,0.635427,0.370000,0.000000,0.000000,0.000000
756804,rep7a,0.000000,0.000000,0.070000,0.480000,0.300000,0.522863,0.000000,0.000000,0.000000,0.000000
756805,,0.436151,0.000000,0.070000,0.520000,0.300000,0.642749,0.000000,0.000000,0.000000,0.000000
756806,rep39,0.000000,0.000000,0.082917,0.520000,0.300000,0.621143,0.520000,0.000000,0.000000,0.000000
756807,rep39,0.691284,0.000000,0.088480,0.520000,0.300000,0.643373,0.560000,0.000000,0.000000,0.000000
756808,,0.000000,0.000000,0.070000,0.520000,0.300000,0.530542,0.000000,0.227670,0.083333,0.140165
756809,rep10,0.691284,0.000000,0.070000,0.800000,0.300000,0.510496,0.000000,0.360849,0.250000,0.140165
756810,rep7a,0.436151,0.000000,0.070000,0.520000,0.300000,0.593494,0.000000,0.000000,0.000000,0.000000
756811,,0.000000,0.000000,0.152350,0.520000,0.300000,0.544208,0.480000,0.889483,0.583333,0.858240
756812,,0.000000,0.000000,0.110478,0.520000,0.300000,0.637339,0.600000,0.227670,0.166667,0.223984
756813,rep19b/repUS70,0.000000,0.000000,0.428704,0.520000,0.300000,0.647336,0.330000,0.000000,0.000000,0.000000
756814,rep39,0.436151,0.000000,0.109781,0.520000,0.300000,0.619400,0.480000,0.000000,0.000000,0.000000
756815,rep21,0.691284,0.000000,0.070000,0.800000,0.300000,0.510314,0.440000,0.227670,0.166667,0.000000
756816,,0.000000,0.000000,0.128117,0.520000,0.300000,0.521337,0.000000,0.000000,0.000000,0.000000
756817,rep20,0.691284,0.000000,0.087982,0.520000,0.300000,0.645184,0.330000,0.000000,0.000000,0.000000
756818,,0.000000,0.000000,0.090803,0.520000,0.300000,0.635514,0.600000,0.000000,0.000000,0.000000
756819,,0.000000,0.000000,0.094112,0.520000,0.300000,0.579720,0.000000,0.000000,0.000000,0.000000
756820,rep19b,0.000000,0.000000,0.435384,0.520000,0.300000,0.655541,0.640000,0.000000,0.000000,0.000000
756821,rep22/repUS22,0.691284,0.000000,0.070000,0.520000,0.300000,0.571750,0.000000,0.000000,0.000000,0.000000
756822,,0.000000,0.000000,0.095042,0.520000,0.300000,0.577209,0.000000,0.000000,0.000000,0.000000
756823,,0.691284,0.000000,0.127020,0.520000,0.300000,0.595509,0.290000,0.000000,0.000000,0.000000
756824,,0.000000,0.000000,0.095025,0.520000,0.300000,0.577253,0.000000,0.000000,0.000000,0.000000
756825,,0.000000,0.000000,0.116656,0.520000,0.300000,0.535914,0.000000,0.000000,0.000000,0.000000
756826,rep20,0.000000,0.000000,0.090987,0.520000,0.300000,0.661838,0.640000,0.000000,0.000000,0.000000
756827,,0.000000,0.000000,0.070000,0.520000,0.300000,0.614596,0.000000,0.000000,0.000000,0.000000
756828,rep20,0.436151,0.000000,0.076571,0.520000,0.300000,0.665992,0.290000,0.000000,0.000000,0.000000
756829,rep21,0.000000,0.000000,0.070000,0.480000,0.300000,0.521492,0.000000,0.000000,0.000000,0.000000
756830,rep7a,0.436151,0.000000,0.420000,0.520000,0.300000,0.559340,0.000000,0.000000,0.000000,0.000000
756831,rep20/repUS12,0.691284,0.000000,0.437011,0.520000,0.300000,0.675775,0.640000,0.000000,0.000000,0.000000
756832,,0.000000,0.000000,0.107845,0.520000,0.300000,0.641801,0.520000,0.000000,0.000000,0.000000
756833,,0.000000,0.000000,0.105851,0.520000,0.300000,0.553396,0.440000,0.000000,0.000000,0.000000
756834,rep21,1.000000,0.000000,0.131000,0.520000,0.300000,0.518124,0.000000,0.000000,0.000000,0.000000
756835,rep10,0.691284,0.000000,0.070000,0.520000,0.300000,0.517609,0.000000,0.000000,0.000000,0.000000
756836,,0.000000,0.000000,0.100024,0.520000,0.300000,0.611166,0.330000,0.000000,0.000000,0.000000
756837,,0.000000,0.000000,0.112869,0.520000,0.300000,0.541532,0.000000,0.000000,0.000000,0.000000
756838,rep10,0.000000,0.000000,0.070000,0.520000,0.300000,0.520457,0.000000,0.000000,0.000000,0.000000
756839,rep20/repUS12,0.691284,0.000000,0.426530,0.520000,0.300000,0.666412,0.640000,0.000000,0.000000,0.000000
756840,repUS9,0.000000,0.000000,0.077995,0.520000,0.300000,0.652974,0.480000,0.000000,0.000000,0.000000
756841,,0.000000,0.000000,0.113194,0.520000,0.300000,0.613937,0.330000,0.000000,0.000000,0.000000
756842,rep39,1.000000,0.000000,0.115593,0.520000,0.300000,0.644250,0.480000,0.000000,0.000000,0.223984
756843,rep5d,0.000000,0.000000,0.070000,0.520000,0.300000,0.581395,0.000000,0.000000,0.000000,0.000000
756844,,0.691284,0.000000,0.161445,0.520000,0.300000,0.564163,0.000000,0.000000,0.000000,0.140165
756845,,0.000000,0.000000,0.070000,0.520000,0.300000,0.557038,0.000000,0.000000,0.000000,0.140165
756846,,0.000000,0.000000,0.070000,0.520000,0.300000,0.523413,0.000000,0.588519,0.250000,0.501970
756847,,0.000000,0.000000,0.070000,0.520000,0.300000,0.521977,0.000000,0.455340,0.333333,0.432461
756848,,0.000000,0.000000,0.103903,0.520000,0.300000,0.630009,0.290000,0.000000,0.000000,0.000000
756849,,0.000000,0.000000,0.087674,0.520000,0.300000,0.600332,0.000000,0.000000,0.000000,0.000000
756850,,0.000000,0.000000,0.070000,0.520000,0.300000,0.476182,0.000000,0.000000,0.000000,0.000000
756851,,0.436151,0.000000,0.070000,0.520000,0.300000,0.619722,0.290000,0.227670,0.166667,0.284318
756852,,0.000000,0.000000,0.103054,0.520000,0.300000,0.604785,0.410000,0.000000,0.000000,0.000000
756853,rep39,0.436151,0.000000,0.112397,0.520000,0.300000,0.649073,0.480000,0.000000,0.000000,0.000000
756854,,0.691284,0.000000,0.499533,0.520000,0.300000,0.546517,0.000000,0.227670,0.166667,0.081526
756855,rep7a,0.436151,0.000000,0.420000,0.520000,0.300000,0.559253,0.000000,0.000000,0.000000,0.140165
756856,,0.000000,0.000000,0.078602,0.520000,0.300000,0.648117,0.330000,0.000000,0.000000,0.140165
756857,rep21,1.000000,0.000000,0.133025,0.520000,0.300000,0.515957,0.000000,0.000000,0.000000,0.000000
756858,,0.000000,0.000000,0.121849,0.520000,0.300000,0.601817,0.330000,0.528634,0.166667,0.403640
756859,rep7a,0.436151,0.000000,0.420000,0.520000,0.300000,0.559456,0.000000,0.000000,0.000000,0.000000
