id,replicon_primary,S_ARG,S_VF,S_MOB,S_HOST,S_REP,S_SIZE,S_BM,S_GEO,S_HAB,S_GROW
430619,,0.000000,0.000000,0.070000,0.760000,0.300000,0.520977,0.000000,0.000000,0.000000,0.000000
430620,,0.000000,0.330000,0.420000,0.740000,0.300000,0.622034,0.000000,0.000000,0.000000,0.000000
430621,IncFII(pHN7A8),0.691284,0.000000,0.096205,0.720000,0.900000,0.620193,0.000000,0.000000,0.000000,0.000000
430622,,0.000000,0.480000,0.070000,0.740000,0.300000,0.596684,0.000000,0.000000,0.000000,0.000000
430623,IncN,0.000000,0.000000,0.070000,0.720000,0.900000,0.519618,0.000000,0.000000,0.000000,0.000000
430624,Col(MG828),0.000000,0.000000,0.070000,0.720000,0.500000,0.490960,0.000000,0.000000,0.000000,0.000000
430625,,0.436151,0.000000,0.094023,0.760000,0.300000,0.579965,0.330000,0.360849,0.166667,0.223984
430626,,0.000000,0.000000,0.078260,0.720000,0.300000,0.650813,0.000000,0.000000,0.000000,0.140165
430627,,0.691284,0.000000,0.166757,0.720000,0.300000,0.572812,0.000000,0.000000,0.000000,0.000000
430628,,0.000000,0.000000,0.139606,0.720000,0.300000,0.555365,0.000000,0.000000,0.000000,0.000000
430629,,0.000000,0.000000,0.107519,0.720000,0.300000,0.550379,0.000000,0.000000,0.000000,0.000000
430630,,0.000000,0.000000,0.070000,0.720000,0.300000,0.538425,0.000000,0.000000,0.000000,0.000000
430631,Col(MG828),0.000000,0.000000,0.070000,0.720000,0.500000,0.494712,0.000000,0.000000,0.000000,0.000000
430632,,0.000000,0.000000,0.139816,0.760000,0.300000,0.555165,0.290000,0.842480,0.750000,0.786936
430633,,0.436151,0.330000,0.070000,0.780000,0.300000,0.600839,0.410000,1.000000,0.833333,0.673797
430634,,0.691284,0.000000,0.087483,0.760000,0.300000,0.601056,0.330000,0.227670,0.083333,0.284318
430635,,0.000000,0.000000,0.070000,0.760000,0.300000,0.583483,0.000000,0.000000,0.000000,0.000000
430636,,0.000000,0.000000,0.070000,0.760000,0.300000,0.578991,0.000000,0.000000,0.000000,0.000000
430637,,0.000000,0.000000,0.154270,0.760000,0.300000,0.542678,0.000000,0.000000,0.000000,0.000000
430638,,0.000000,0.000000,0.070000,0.760000,0.300000,0.462156,0.000000,0.000000,0.000000,0.000000
430639,,0.000000,0.330000,0.700000,0.740000,0.300000,0.675443,0.000000,0.000000,0.000000,0.223984
430640,,0.000000,0.000000,0.070000,0.760000,0.300000,0.621189,0.000000,0.000000,0.166667,0.331538
430641,,0.000000,0.000000,0.070000,0.720000,0.300000,0.591165,0.000000,0.000000,0.000000,0.000000
430642,Col(MG828),0.000000,0.000000,0.070000,0.720000,0.500000,0.494712,0.000000,0.000000,0.000000,0.000000
430643,,0.000000,0.540000,0.097402,0.820000,0.300000,0.663228,0.290000,0.360849,0.166667,0.370481
430644,,0.436151,0.000000,0.070000,0.760000,0.300000,0.631439,0.410000,0.721698,0.583333,0.694091
430645,p0111,0.000000,0.000000,0.070000,0.720000,0.300000,0.636069,0.000000,0.360849,0.083333,0.223984
430646,,0.000000,0.000000,0.420000,0.720000,0.300000,0.552967,0.000000,0.000000,0.000000,0.000000
430647,Col440II,0.000000,0.000000,0.420000,0.720000,0.500000,0.546833,0.000000,0.000000,0.000000,0.000000
430648,,0.000000,0.000000,0.092112,0.720000,0.300000,0.631463,0.000000,0.000000,0.000000,0.000000
430649,,0.000000,0.000000,0.070000,0.760000,0.300000,0.534937,0.000000,0.455340,0.416667,0.611119
430650,,0.000000,0.000000,0.070000,0.760000,0.300000,0.520977,0.000000,0.000000,0.000000,0.000000
430651,IncFII,0.000000,0.480000,0.110781,0.780000,0.900000,0.651652,0.000000,0.756304,0.500000,0.685166
430652,IncFII(pSE11),0.436151,0.000000,0.077118,0.760000,0.900000,0.660683,0.330000,0.000000,0.000000,0.000000
430653,,0.000000,0.000000,0.070000,0.760000,0.300000,0.613681,0.000000,0.227670,0.083333,0.140165
430654,IncX1,0.000000,0.000000,0.432239,0.760000,0.900000,0.670718,0.330000,0.000000,0.000000,0.140165
430655,,0.000000,0.000000,0.070000,0.720000,0.300000,0.608510,0.000000,0.000000,0.000000,0.000000
430656,,0.000000,0.000000,0.420000,0.800000,0.300000,0.550858,0.000000,0.588519,0.333333,0.331538
430657,,0.000000,0.000000,0.632227,0.760000,0.300000,0.623803,0.000000,0.000000,0.083333,0.223984
430658,,0.000000,0.000000,0.076121,0.720000,0.300000,0.670696,0.000000,0.000000,0.000000,0.000000
430659,,0.000000,0.000000,0.429996,0.800000,0.300000,0.638153,0.000000,0.360849,0.250000,0.140165
430660,,0.000000,0.000000,0.081770,0.760000,0.300000,0.627310,0.000000,0.000000,0.083333,0.284318
430661,,0.000000,0.000000,0.116019,0.720000,0.300000,0.582825,0.000000,0.360849,0.083333,0.223984
430662,,0.000000,0.000000,0.070000,0.720000,0.300000,0.586739,0.000000,0.000000,0.000000,0.000000
430663,,0.000000,0.000000,0.070000,0.720000,0.300000,0.538366,0.000000,0.227670,0.083333,0.223984
430664,,0.000000,0.000000,0.139865,0.720000,0.300000,0.509120,0.000000,0.227670,0.083333,0.000000
430665,,0.000000,0.000000,0.070000,0.720000,0.300000,0.526433,0.000000,0.000000,0.000000,0.000000
430666,Col(MG828),0.000000,0.000000,0.070000,0.720000,0.500000,0.502699,0.000000,0.000000,0.000000,0.000000
430667,,0.000000,0.000000,0.259994,0.720000,0.300000,0.488728,0.000000,0.000000,0.000000,0.000000
430668,,0.000000,0.000000,0.149031,0.760000,0.300000,0.546938,0.290000,0.000000,0.000000,0.140165
430669,,0.000000,0.000000,0.070000,0.760000,0.300000,0.510617,0.000000,0.227670,0.083333,0.140165
430670,IncFIB(AP001918),0.000000,0.000000,0.093332,0.760000,0.900000,0.627901,0.000000,0.360849,0.250000,0.223984
430671,,0.000000,0.000000,0.088039,0.720000,0.300000,0.644976,0.000000,0.000000,0.000000,0.000000
430672,,0.000000,0.000000,0.245285,0.720000,0.300000,0.540074,0.000000,0.000000,0.083333,0.000000
430673,,0.000000,0.000000,0.171902,0.720000,0.300000,0.530070,0.000000,0.000000,0.083333,0.000000
430674,IncX1,0.000000,0.000000,0.437511,0.760000,0.900000,0.600947,0.330000,0.455340,0.333333,0.370481
430675,,0.000000,0.000000,0.070000,0.720000,0.300000,0.522712,0.000000,0.000000,0.000000,0.000000
430676,IncFIB(AP001918),0.000000,0.000000,0.110814,0.720000,0.900000,0.651598,0.000000,0.000000,0.000000,0.000000
430677,,0.000000,0.000000,0.070000,0.720000,0.300000,0.563172,0.000000,0.000000,0.000000,0.000000
430678,Col156,0.000000,0.000000,0.420000,0.720000,0.500000,0.579421,0.000000,0.000000,0.000000,0.000000
430679,,0.691284,0.000000,0.179523,0.760000,0.300000,0.676061,0.790000,0.000000,0.083333,0.000000
430680,Col8282,0.872303,0.000000,0.420000,0.760000,0.300000,0.543971,0.000000,0.588519,0.416667,0.501970
430681,IncFIB(AP001918),0.000000,0.000000,0.435783,0.720000,0.900000,0.680749,0.000000,0.000000,0.000000,0.000000
430682,,0.000000,0.000000,0.076150,0.720000,0.300000,0.670387,0.000000,0.000000,0.000000,0.000000
430683,,0.000000,0.000000,0.070000,0.720000,0.300000,0.706025,0.330000,0.360849,0.166667,0.000000
430684,,0.000000,0.000000,0.085063,0.720000,0.300000,0.656942,0.290000,0.000000,0.000000,0.000000
430685,,0.000000,0.330000,0.070000,0.740000,0.300000,0.603127,0.000000,0.000000,0.000000,0.000000
430686,,0.000000,0.360000,0.140826,0.760000,0.300000,0.646210,0.290000,0.000000,0.000000,0.000000
430687,Col156,0.000000,0.000000,0.437990,0.720000,0.500000,0.599157,0.000000,0.000000,0.000000,0.000000
430688,,0.000000,0.000000,0.092944,0.720000,0.300000,0.655921,0.330000,0.000000,0.000000,0.000000
430689,,0.000000,0.000000,0.070000,0.720000,0.300000,0.582967,0.290000,0.000000,0.000000,0.000000
430690,,0.000000,0.000000,0.070000,0.720000,0.300000,0.466290,0.000000,0.000000,0.000000,0.000000
430691,IncX1,0.000000,0.000000,0.541589,0.760000,0.900000,0.545256,0.330000,0.910681,0.666667,0.871104
430692,Col156,0.000000,0.000000,0.420000,0.720000,0.500000,0.579453,0.000000,0.000000,0.000000,0.000000
430693,IncFIB(AP001918),0.000000,0.000000,0.141891,0.760000,0.900000,0.626128,0.000000,0.455340,0.333333,0.223984
430694,,0.000000,0.000000,0.083894,0.720000,0.300000,0.616302,0.290000,0.000000,0.000000,0.000000
430695,,0.000000,0.000000,0.420000,0.720000,0.300000,0.585342,0.000000,0.000000,0.000000,0.000000
430696,,0.000000,0.000000,0.087677,0.720000,0.300000,0.673228,0.000000,0.000000,0.000000,0.000000
430697,,0.000000,0.000000,0.070000,0.720000,0.300000,0.557799,0.000000,0.000000,0.000000,0.000000
430698,,0.000000,0.000000,0.130476,0.720000,0.300000,0.591604,0.000000,0.000000,0.000000,0.000000
430699,Col156,0.000000,0.480000,0.102852,0.740000,0.500000,0.632101,0.000000,0.000000,0.000000,0.000000
430700,,0.000000,0.000000,0.101217,0.720000,0.300000,0.608579,0.000000,0.000000,0.000000,0.000000
430701,,0.000000,0.000000,0.173902,0.720000,0.300000,0.555688,0.000000,0.000000,0.000000,0.000000
430702,,0.000000,0.000000,0.420000,0.720000,0.300000,0.585381,0.000000,0.000000,0.000000,0.000000
430703,,0.000000,0.000000,0.070000,0.720000,0.300000,0.575458,0.000000,0.000000,0.000000,0.000000
430704,,0.000000,0.480000,0.070000,0.740000,0.300000,0.603820,0.000000,0.000000,0.000000,0.000000
430705,,0.000000,0.540000,0.077481,0.820000,0.300000,0.703381,0.290000,0.360849,0.166667,0.000000
430706,,0.000000,0.000000,0.206861,0.720000,0.300000,0.464498,0.000000,0.000000,0.000000,0.000000
430707,Col(BS512),0.000000,0.000000,0.070000,0.720000,0.500000,0.508155,0.000000,0.000000,0.000000,0.000000
430708,,0.000000,0.330000,0.200152,0.780000,0.300000,0.586739,0.290000,0.930594,0.833333,0.879332
430709,IncI,0.000000,0.000000,0.070000,0.720000,0.300000,0.665852,0.000000,0.000000,0.000000,0.000000
430710,,0.000000,0.000000,0.160580,0.720000,0.300000,0.491888,0.000000,0.000000,0.000000,0.000000
430711,,0.000000,0.330000,0.098659,0.820000,0.300000,0.641162,0.330000,0.455340,0.250000,0.331538
430712,,0.000000,0.000000,0.420000,0.720000,0.300000,0.585723,0.000000,0.000000,0.000000,0.000000
430713,,0.000000,0.000000,0.158170,0.720000,0.300000,0.585674,0.000000,0.227670,0.083333,0.000000
430714,,0.000000,0.000000,0.118820,0.720000,0.300000,0.578904,0.000000,0.000000,0.000000,0.000000
430715,Col156,0.000000,0.000000,0.420000,0.720000,0.500000,0.579431,0.000000,0.000000,0.000000,0.000000
430716,IncFIC(FII),0.000000,0.000000,0.603865,0.720000,0.900000,0.646120,0.000000,0.000000,0.000000,0.000000
430717,,0.000000,0.330000,0.430725,0.740000,0.300000,0.679483,0.000000,0.000000,0.000000,0.000000
430718,,0.000000,0.000000,0.070000,0.720000,0.300000,0.483255,0.000000,0.000000,0.000000,0.000000
430719,,0.000000,0.480000,0.070000,0.740000,0.300000,0.591255,0.000000,0.000000,0.000000,0.000000
430720,,0.000000,0.390000,0.094038,0.780000,0.300000,0.671920,0.290000,0.000000,0.000000,0.000000
430721,IncFII(pCoo),0.691284,0.330000,0.617153,0.780000,0.900000,0.658248,0.000000,0.683011,0.666667,0.666268
430722,IncFIA/IncFIB(AP001918),0.000000,0.570000,0.243913,0.840000,0.900000,0.540596,0.330000,1.000000,0.916667,0.636001
430723,,0.000000,0.000000,0.136372,0.720000,0.300000,0.604521,0.290000,0.000000,0.000000,0.000000
430724,,0.000000,0.000000,0.122681,0.720000,0.300000,0.600761,0.000000,0.227670,0.000000,0.000000
430725,,0.000000,0.000000,0.070000,0.720000,0.300000,0.600512,0.000000,0.227670,0.083333,0.000000
430726,,0.000000,0.330000,0.070000,0.740000,0.300000,0.680502,0.000000,0.000000,0.000000,0.000000
430727,,0.000000,0.420000,0.120251,0.880000,0.300000,0.637794,0.000000,0.683011,0.416667,0.645774
430728,,0.872303,0.000000,0.073645,0.720000,0.300000,0.705107,0.450000,0.000000,0.000000,0.000000
430729,IncFII,0.000000,0.000000,0.595000,0.720000,0.900000,0.659571,0.330000,0.000000,0.000000,0.000000
430730,,0.000000,0.000000,0.420000,0.720000,0.300000,0.573107,0.000000,0.000000,0.000000,0.000000
430731,,0.000000,0.000000,0.087473,0.720000,0.300000,0.647089,0.000000,0.000000,0.000000,0.000000
430732,,0.000000,0.000000,0.110595,0.720000,0.300000,0.664054,0.410000,0.000000,0.000000,0.000000
430733,,0.000000,0.000000,0.095858,0.760000,0.300000,0.575081,0.000000,0.227670,0.083333,0.000000
430734,,0.000000,0.000000,0.100776,0.720000,0.300000,0.692660,0.290000,0.000000,0.000000,0.000000
430735,IncFIB(AP001918),0.000000,0.330000,0.099053,0.740000,0.900000,0.640256,0.000000,0.227670,0.166667,0.140165
430736,,0.000000,0.000000,0.086393,0.720000,0.300000,0.605324,0.000000,0.000000,0.000000,0.000000
430737,,0.000000,0.000000,0.089833,0.720000,0.300000,0.638682,0.000000,0.000000,0.000000,0.000000
430738,,0.000000,0.000000,0.112099,0.720000,0.300000,0.542734,0.000000,0.000000,0.000000,0.000000
430739,,0.000000,0.000000,0.070000,0.720000,0.300000,0.459533,0.000000,0.000000,0.000000,0.000000
430740,,0.000000,0.000000,0.115503,0.720000,0.300000,0.629573,0.000000,0.227670,0.083333,0.000000
430741,IncX1,0.000000,0.000000,0.420000,0.720000,0.900000,0.690937,0.330000,0.227670,0.083333,0.000000
430742,,0.000000,0.000000,0.440099,0.720000,0.300000,0.591800,0.000000,0.000000,0.000000,0.000000
430743,,0.000000,0.000000,0.434145,0.720000,0.300000,0.721922,0.520000,0.000000,0.000000,0.000000
430744,,0.000000,0.000000,0.084816,0.720000,0.300000,0.730942,0.290000,0.000000,0.000000,0.000000
430745,,0.000000,0.000000,0.107705,0.720000,0.300000,0.642048,0.330000,0.000000,0.000000,0.000000
430746,,0.872303,0.000000,0.103000,0.720000,0.300000,0.604895,0.000000,0.000000,0.000000,0.000000
430747,Col(MG828),0.000000,0.000000,0.420000,0.720000,0.500000,0.487412,0.000000,0.000000,0.000000,0.000000
430748,,0.000000,0.000000,0.104443,0.720000,0.300000,0.628961,0.290000,0.000000,0.000000,0.000000
430749,,0.000000,0.000000,0.129335,0.720000,0.300000,0.519961,0.560000,0.000000,0.000000,0.000000
430750,,0.691284,0.000000,0.174497,0.720000,0.300000,0.674856,0.790000,0.000000,0.000000,0.000000
430751,IncFII,0.872303,0.000000,0.428640,0.720000,0.900000,0.647827,0.000000,0.000000,0.000000,0.000000
430752,,0.000000,0.000000,0.070000,0.720000,0.300000,0.529709,0.290000,0.000000,0.000000,0.000000
430753,,0.000000,0.000000,0.119844,0.720000,0.300000,0.638334,0.000000,0.000000,0.000000,0.000000
430754,,0.000000,0.000000,0.637589,0.760000,0.300000,0.541966,0.370000,1.000000,0.666667,0.634754
430755,,0.000000,0.000000,0.070000,0.720000,0.300000,0.567066,0.000000,0.000000,0.000000,0.000000
430756,,0.000000,0.000000,0.070000,0.720000,0.300000,0.689623,0.290000,0.000000,0.000000,0.000000
430757,,0.000000,0.000000,0.094709,0.720000,0.300000,0.670095,0.330000,0.000000,0.000000,0.000000
430758,,0.000000,0.000000,0.070000,0.720000,0.300000,0.569325,0.000000,0.000000,0.000000,0.000000
430759,,0.000000,0.000000,0.420000,0.720000,0.300000,0.573119,0.000000,0.000000,0.000000,0.000000
430760,,0.436151,0.420000,0.161936,0.840000,0.300000,0.620037,0.000000,1.000000,1.000000,0.670257
430761,,0.000000,0.330000,0.155832,0.780000,0.300000,0.602267,0.000000,0.000000,0.166667,0.140165
430762,,0.000000,0.330000,0.139045,0.780000,0.300000,0.601901,0.330000,0.455340,0.333333,0.284318
430763,IncFIB(AP001918),0.000000,0.480000,0.133200,0.740000,0.900000,0.644909,0.290000,0.360849,0.166667,0.223984
430764,,0.000000,0.000000,0.420000,0.720000,0.300000,0.578002,0.000000,0.000000,0.000000,0.000000
430765,,0.000000,0.000000,0.089719,0.720000,0.300000,0.665974,0.000000,0.000000,0.000000,0.000000
430766,,0.000000,0.000000,0.070000,0.720000,0.300000,0.495967,0.290000,0.000000,0.000000,0.000000
430767,IncFII(pHN7A8),0.000000,0.000000,0.595000,0.720000,0.900000,0.649193,0.000000,0.000000,0.000000,0.000000
430768,IncI1,0.000000,0.480000,0.070000,0.740000,0.900000,0.672563,0.000000,0.000000,0.000000,0.000000
430769,,0.000000,0.000000,0.093254,0.720000,0.300000,0.628123,0.000000,0.000000,0.000000,0.000000
430770,,0.000000,0.000000,0.109887,0.720000,0.300000,0.619224,0.330000,0.000000,0.000000,0.000000
430771,,0.436151,0.330000,0.121295,0.780000,0.300000,0.658759,0.290000,0.588519,0.500000,0.521067
430772,,0.000000,0.000000,0.070000,0.720000,0.300000,0.552967,0.000000,0.000000,0.000000,0.000000
430773,,0.000000,0.000000,0.070000,0.720000,0.300000,0.600325,0.000000,0.000000,0.000000,0.000000
430774,,0.000000,0.000000,0.091407,0.720000,0.300000,0.679613,0.000000,0.000000,0.000000,0.000000
430775,,0.000000,0.000000,0.096196,0.720000,0.300000,0.574218,0.000000,0.000000,0.000000,0.000000
430776,,0.000000,0.420000,0.084598,0.840000,0.300000,0.685930,0.000000,0.455340,0.333333,0.403640
430777,IncFIA,0.000000,0.000000,0.074849,0.720000,0.900000,0.686162,0.290000,0.000000,0.000000,0.000000
430778,,0.000000,0.000000,0.112501,0.720000,0.300000,0.615011,0.000000,0.000000,0.000000,0.000000
430779,,0.000000,0.330000,0.086642,0.740000,0.300000,0.650325,0.000000,0.227670,0.083333,0.000000
430780,,0.000000,0.000000,0.087868,0.720000,0.300000,0.599609,0.330000,0.000000,0.000000,0.000000
430781,,0.000000,0.000000,0.082300,0.720000,0.300000,0.624388,0.290000,0.000000,0.000000,0.000000
430782,,0.000000,0.330000,0.095008,0.740000,0.300000,0.623296,0.000000,0.000000,0.000000,0.000000
430783,,0.000000,0.690000,0.131973,0.820000,0.300000,0.681979,0.640000,0.528634,0.416667,0.570481
430784,,0.000000,0.000000,0.420000,0.720000,0.300000,0.593451,0.000000,0.000000,0.000000,0.000000
430785,,0.000000,0.330000,0.070000,0.740000,0.300000,0.630074,0.330000,0.000000,0.000000,0.000000
430786,,0.000000,0.360000,0.070000,0.800000,0.300000,0.658539,0.330000,0.756304,0.666667,0.651060
430787,IncFIB(AP001918),0.000000,0.000000,0.092009,0.760000,0.900000,0.677774,0.290000,0.227670,0.083333,0.000000
430788,,0.000000,0.000000,0.240908,0.720000,0.300000,0.522661,0.000000,0.000000,0.000000,0.000000
430789,,0.000000,0.000000,0.082534,0.720000,0.300000,0.623136,0.000000,0.000000,0.000000,0.000000
430790,,0.000000,0.000000,0.092720,0.720000,0.300000,0.629663,0.330000,0.000000,0.000000,0.000000
430791,,0.691284,0.000000,0.108934,0.720000,0.300000,0.620828,0.290000,0.000000,0.000000,0.000000
430792,,0.000000,0.000000,0.090404,0.720000,0.300000,0.636799,0.000000,0.000000,0.000000,0.000000
430793,,0.000000,0.360000,0.070000,0.760000,0.300000,0.638449,0.410000,0.000000,0.000000,0.000000
430794,Col440I,0.000000,0.000000,0.070000,0.800000,0.500000,0.530003,0.000000,0.455340,0.333333,0.331538
430795,,0.000000,0.420000,0.247185,0.840000,0.300000,0.576496,0.000000,1.000000,1.000000,0.801596
430796,,0.000000,0.000000,0.070000,0.720000,0.300000,0.662992,0.000000,0.000000,0.000000,0.000000
430797,,0.000000,0.000000,0.070000,0.720000,0.300000,0.573636,0.000000,0.000000,0.000000,0.000000
430798,IncFIB(AP001918),0.000000,0.000000,0.370000,0.800000,0.900000,0.521850,0.290000,1.000000,0.833333,0.734181
430799,,0.000000,0.480000,0.116048,0.740000,0.300000,0.582784,0.290000,0.455340,0.250000,0.223984
430800,,0.000000,0.000000,0.113757,0.720000,0.300000,0.540171,0.000000,0.000000,0.000000,0.000000
430801,,0.000000,0.690000,0.139751,0.820000,0.300000,0.647224,0.330000,1.000000,1.000000,0.644029
430802,,0.000000,0.000000,0.070000,0.720000,0.300000,0.566638,0.000000,0.000000,0.000000,0.000000
430803,,0.000000,0.000000,0.070000,0.760000,0.300000,0.638224,0.410000,0.528634,0.333333,0.284318
430804,IncFIA/IncFIB(AP001918),0.000000,0.000000,0.088896,0.720000,0.900000,0.641893,0.290000,0.227670,0.166667,0.000000
430805,,0.000000,0.000000,0.124885,0.720000,0.300000,0.525135,0.000000,0.000000,0.000000,0.000000
430806,IncI1,0.000000,0.480000,0.070000,0.780000,0.900000,0.639328,0.000000,0.227670,0.083333,0.000000
430807,,0.000000,0.000000,0.070000,0.720000,0.300000,0.585723,0.000000,0.000000,0.000000,0.000000
430808,,0.000000,0.330000,0.081534,0.740000,0.300000,0.674657,0.000000,0.000000,0.000000,0.000000
430809,,0.000000,0.000000,0.070000,0.720000,0.300000,0.706480,0.450000,0.000000,0.000000,0.000000
430810,IncFIA/IncFIB(AP001918),0.000000,0.000000,0.082842,0.720000,0.900000,0.667523,0.330000,0.000000,0.000000,0.000000
430811,IncFII(29),0.000000,0.000000,0.082337,0.720000,0.900000,0.670191,0.290000,0.000000,0.000000,0.000000
430812,,0.000000,0.510000,0.078059,0.760000,0.300000,0.725352,0.290000,0.000000,0.000000,0.000000
430813,,0.000000,0.000000,0.420000,0.720000,0.300000,0.572134,0.000000,0.000000,0.000000,0.000000
430814,,0.000000,0.000000,0.160964,0.720000,0.300000,0.491607,0.000000,0.000000,0.000000,0.000000
430815,,0.000000,0.000000,0.070000,0.720000,0.300000,0.493706,0.000000,0.000000,0.000000,0.000000
430816,,0.000000,0.000000,0.070000,0.720000,0.300000,0.571207,0.000000,0.000000,0.000000,0.000000
430817,IncFIA,0.000000,0.330000,0.105481,0.740000,0.900000,0.660890,0.290000,0.000000,0.000000,0.000000
430818,IncFII,0.000000,0.000000,0.085676,0.760000,0.900000,0.654291,0.290000,0.000000,0.083333,0.000000
430819,,0.000000,0.000000,0.079736,0.720000,0.300000,0.639903,0.000000,0.000000,0.000000,0.000000
430820,,0.000000,0.480000,0.420000,0.740000,0.300000,0.588687,0.000000,0.000000,0.000000,0.000000
430821,Col156,0.000000,0.000000,0.070000,0.720000,0.500000,0.574241,0.000000,0.000000,0.000000,0.000000
430822,,0.000000,0.000000,0.111212,0.720000,0.300000,0.636146,0.290000,0.000000,0.000000,0.000000
430823,,0.436151,0.000000,0.070000,0.720000,0.300000,0.549912,0.290000,0.000000,0.000000,0.000000
430824,,0.000000,0.000000,0.070000,0.760000,0.300000,0.643197,0.000000,0.227670,0.083333,0.000000
430825,,0.000000,0.000000,0.106590,0.720000,0.300000,0.670948,0.290000,0.000000,0.000000,0.000000
430826,,0.000000,0.630000,0.105506,0.880000,0.300000,0.660843,0.480000,0.983974,0.833333,0.399751
430827,,0.000000,0.480000,0.070000,0.740000,0.300000,0.613962,0.000000,0.000000,0.000000,0.000000
430828,,0.000000,0.000000,0.070000,0.720000,0.300000,0.577540,0.290000,0.000000,0.000000,0.000000
430829,,0.000000,0.000000,0.070000,0.720000,0.300000,0.586691,0.000000,0.000000,0.000000,0.000000
430830,,0.000000,0.420000,0.070000,0.800000,0.300000,0.647854,0.000000,0.227670,0.083333,0.000000
430831,,0.000000,0.000000,0.070000,0.720000,0.300000,0.560703,0.000000,0.000000,0.000000,0.000000
430832,IncFIA/IncFIB(AP001918),0.000000,0.000000,0.077113,0.720000,0.900000,0.660730,0.290000,0.360849,0.166667,0.140165
430833,IncFII(29),0.000000,0.000000,0.577729,0.760000,0.900000,0.600893,0.000000,0.588519,0.416667,0.403640
430834,,0.000000,0.000000,0.070000,0.720000,0.300000,0.619465,0.000000,0.000000,0.000000,0.000000
430835,,0.000000,0.000000,0.117289,0.720000,0.300000,0.581019,0.000000,0.360849,0.166667,0.223984
430836,,0.872303,0.360000,0.074711,0.760000,0.300000,0.734080,0.530000,0.000000,0.000000,0.000000
430837,,0.436151,0.000000,0.165923,0.720000,0.300000,0.681720,0.480000,0.000000,0.000000,0.000000
430838,IncFIB(AP001918),0.436151,0.000000,0.097804,0.720000,0.900000,0.677072,0.330000,0.000000,0.000000,0.000000
430839,,0.000000,0.000000,0.070000,0.720000,0.300000,0.574806,0.000000,0.000000,0.000000,0.000000
430840,IncFIB(AP001918),0.000000,0.000000,0.189641,0.760000,0.900000,0.565419,0.290000,0.455340,0.166667,0.403640
430841,,0.000000,0.000000,0.070000,0.720000,0.300000,0.661518,0.000000,0.000000,0.000000,0.000000
430842,,0.000000,0.000000,0.070000,0.720000,0.300000,0.536755,0.000000,0.000000,0.000000,0.000000
430843,,0.000000,0.330000,0.093605,0.740000,0.300000,0.673127,0.000000,0.000000,0.000000,0.000000
430844,,0.000000,0.000000,0.070000,0.720000,0.300000,0.466759,0.000000,0.000000,0.000000,0.000000
430845,,0.000000,0.480000,0.086422,0.740000,0.300000,0.605208,0.000000,0.000000,0.000000,0.000000
430846,,0.000000,0.000000,0.070000,0.720000,0.300000,0.578915,0.000000,0.000000,0.000000,0.000000
430847,Col156,0.000000,0.000000,0.070000,0.720000,0.500000,0.567143,0.000000,0.000000,0.000000,0.000000
430848,,0.000000,0.000000,0.094484,0.760000,0.300000,0.624703,0.290000,0.756304,0.666667,0.726702
430849,,0.000000,0.000000,0.070000,0.760000,0.300000,0.611497,0.000000,0.639151,0.416667,0.403640
430850,,0.000000,0.000000,0.077220,0.720000,0.300000,0.705746,0.530000,0.000000,0.000000,0.000000
430851,,0.000000,0.000000,0.086633,0.720000,0.300000,0.604360,0.000000,0.227670,0.083333,0.000000
430852,IncFIC(FII),0.000000,0.000000,0.084237,0.720000,0.900000,0.614684,0.000000,0.000000,0.000000,0.000000
430853,,0.000000,0.000000,0.211911,0.720000,0.300000,0.462093,0.000000,0.000000,0.000000,0.000000
430854,Col156,0.000000,0.000000,0.420000,0.720000,0.500000,0.579421,0.000000,0.000000,0.000000,0.000000
430855,IncFII(pSE11),0.000000,0.330000,0.645400,0.780000,0.900000,0.637598,0.000000,0.756304,0.583333,0.346946
430856,,0.000000,0.480000,0.420000,0.740000,0.300000,0.596178,0.000000,0.000000,0.000000,0.000000
430857,,0.000000,0.480000,0.070000,0.740000,0.300000,0.570671,0.000000,0.000000,0.000000,0.000000
430858,,0.000000,0.000000,0.070000,0.720000,0.300000,0.566924,0.000000,0.000000,0.000000,0.000000
430859,,0.000000,0.000000,0.070000,0.720000,0.300000,0.585596,0.000000,0.000000,0.000000,0.000000
430860,IncFIB(AP001918),0.000000,0.000000,0.077718,0.720000,0.900000,0.655320,0.290000,0.000000,0.000000,0.000000
430861,,0.000000,0.000000,0.070000,0.720000,0.300000,0.564968,0.000000,0.000000,0.000000,0.000000
430862,,0.000000,0.000000,0.089014,0.720000,0.300000,0.641482,0.000000,0.000000,0.000000,0.000000
430863,,0.000000,0.000000,0.105748,0.720000,0.300000,0.553587,0.000000,0.000000,0.000000,0.000000
430864,,0.000000,0.000000,0.070000,0.720000,0.300000,0.577054,0.000000,0.000000,0.000000,0.000000
430865,,0.000000,0.000000,0.070000,0.720000,0.300000,0.600207,0.000000,0.000000,0.000000,0.000000
430866,IncFIB(AP001918),0.000000,0.000000,0.087602,0.720000,0.900000,0.673512,0.290000,0.000000,0.000000,0.000000
430867,,0.000000,0.000000,0.070000,0.720000,0.300000,0.662479,0.000000,0.000000,0.000000,0.000000
430868,,0.000000,0.000000,0.420000,0.720000,0.300000,0.573119,0.000000,0.000000,0.000000,0.000000
